id,YEAR,MONTH,TEMP,PRCP
250,1978,9,61.87,8.47
250,1978,10,53.74,2.73
250,1978,11,36.58,11.75
250,1978,12,21.22,11.82
250,1979,1,18.36,18.62
250,1979,2,25.68,11.6
250,1979,3,38.23,5.11
250,1979,4,49.05,1.04
250,1979,5,58.46,2.83
250,1979,6,69.51,1.1
250,1979,7,77.5,0.79
250,1979,8,73.03,1.13
250,1979,9,68.92,0.29
250,1979,10,54.77,1.3
250,1979,11,33.06,2.47
250,1979,12,28.63,2.49
250,1980,1,30.3,4.74
250,1980,2,34.15,4.04
250,1980,3,38.43,4.36
250,1980,4,50.26,2.52
250,1980,5,56.23,2.29
250,1980,6,69.8,0.27
250,1980,7,77.5,0.02
250,1980,8,73.53,0.26
250,1980,9,65.15,3.03
250,1980,10,50.68,1.61
250,1980,11,39.86,0.27
250,1980,12,34.37,0.76
250,1981,1,31.86,0.5
250,1981,2,35.66,0.54
250,1981,3,42.49,3.68
250,1981,4,54.77,0.5
250,1981,5,58.11,0.76
250,1981,6,73.06,0.01
250,1981,7,78.54,1.27
250,1981,8,76.95,0.54
250,1981,9,68.35,1.03
250,1981,10,50.41,3.05
250,1981,11,42.3,0.74
250,1981,12,33.57,0.48
250,1982,1,26.1,1.89
250,1982,2,30.74,1.59
250,1982,3,41.2,2.46
250,1982,4,47.87,0.74
250,1982,5,58.5,0.99
250,1982,6,68.67,0.76
250,1982,7,76.03,0.32
250,1982,8,76.29,1.05
250,1982,9,63.56,3.84
250,1982,10,47.6,0.96
250,1982,11,36.85,1.69
250,1982,12,28.58,3.25
250,1983,1,31.01,0.93
250,1983,2,35.88,1.26
250,1983,3,42.44,2.49
250,1983,4,44.87,2.83
250,1983,5,56.18,1.6
250,1983,6,67.71,0.5
250,1983,7,75.47,0.24
250,1983,8,75.07,2.42
250,1983,9,66.27,2.71
250,1983,10,52.78,0.68
250,1983,11,38.91,3.44
250,1983,12,28.61,5.78
250,1984,1,18.64,1.31
250,1984,2,24.1,2.35
250,1984,3,38.33,0.86
250,1984,4,47.19,1.34
250,1984,5,63.26,0.01
250,1984,6,67.99,0.68
250,1984,7,76.93,0.94
250,1984,8,74.62,1.36
250,1984,9,65.18,2.25
250,1984,10,46.85,2.35
250,1984,11,38.73,1.72
250,1984,12,27.36,2.97
250,1985,1,22.7,4.61
250,1985,2,25.96,1.88
250,1985,3,39.14,1.69
250,1985,4,54.77,0.23
250,1985,5,62.73,2.99
250,1985,6,72.81,1.37
250,1985,7,78.04,1.3
250,1985,8,75.88,0.44
250,1985,9,60.79,0.98
250,1985,10,51.67,2.06
250,1985,11,36.54,5.55
250,1985,12,27.24,3.04
250,1986,1,31.37,1.55
250,1986,2,39.95,3.77
250,1986,3,48.75,2.67
250,1986,4,51.5,2.33
250,1986,5,60.04,1.65
250,1986,6,75.6,0.22
250,1986,7,75.52,0.66
250,1986,8,77.46,1.36
250,1986,9,61.02,2.38
250,1986,10,51.1,2.04
250,1986,11,41.55,0.48
250,1986,12,30.93,0.91
250,1987,1,25.48,2.92
250,1987,2,35.42,3.88
250,1987,3,41.36,1.59
250,1987,4,56.72,0.85
250,1987,5,62.34,2.95
250,1987,6,73.69,0.86
250,1987,7,75.03,1.99
250,1987,8,74.09,1.97
250,1987,9,66.43,0.41
250,1987,10,55.69,1.63
250,1987,11,39.24,1.47
250,1987,12,28.82,2.65
250,1988,1,21.42,2.55
250,1988,2,31.31,1.95
250,1988,3,40.49,1.09
250,1988,4,52.13,1.96
250,1988,5,60.1,1.65
250,1988,6,74.79,0.85
250,1988,7,80.16,0.43
250,1988,8,75.56,0.64
250,1988,9,63.42,1.07
250,1988,10,59.12,0.22
250,1988,11,39.93,2.0
250,1988,12,26.32,2.8
250,1989,1,20.25,1.9
250,1989,2,26.44,3.55
250,1989,3,46.42,2.77
250,1989,4,56.86,1.1
250,1989,5,61.92,1.62
250,1989,6,70.46,3.32
250,1989,7,81.13,2.41
250,1989,8,74.16,6.39
250,1989,9,66.16,4.38
250,1989,10,52.93,4.87
250,1989,11,40.13,2.09
250,1989,12,29.72,3.61
250,1990,1,30.84,9.1
250,1990,2,31.99,10.48
250,1990,3,46.35,8.66
250,1990,4,55.49,7.22
250,1990,5,59.55,5.1
250,1990,6,73.87,4.36
250,1990,7,79.34,4.46
250,1990,8,75.66,3.59
250,1990,9,69.89,7.07
250,1990,10,53.02,4.93
250,1990,11,38.98,7.34
250,1990,12,21.73,11.55
250,1991,1,21.67,7.89
250,1991,2,34.28,3.14
250,1991,3,40.97,7.27
250,1991,4,47.66,9.17
250,1991,5,56.8,7.63
250,1991,6,69.19,3.45
250,1991,7,78.23,3.32
250,1991,8,76.23,4.63
250,1991,9,65.2,5.04
250,1991,10,52.91,4.13
250,1991,11,37.82,7.1
250,1991,12,27.43,5.14
250,1992,1,22.2,7.34
250,1992,2,36.0,7.4
250,1992,3,46.03,4.28
250,1992,4,57.15,1.95
250,1992,5,63.89,3.55
250,1992,6,70.48,2.62
250,1992,7,74.62,3.82
250,1992,8,75.74,1.67
250,1992,9,66.87,1.18
250,1992,10,56.07,3.01
250,1992,11,34.62,5.5
250,1992,12,25.9,6.72
250,1993,1,26.08,8.22
250,1993,2,30.09,8.25
250,1993,3,43.0,4.58
250,1993,4,49.59,4.94
250,1993,5,62.39,3.05
250,1993,6,66.67,2.62
250,1993,7,73.27,1.67
250,1993,8,71.76,3.88
250,1993,9,64.48,1.2
250,1993,10,50.92,4.0
250,1993,11,34.58,2.61
250,1993,12,29.51,4.04
250,1994,1,32.93,2.78
250,1994,2,32.48,7.39
250,1994,3,46.13,2.28
250,1994,4,51.99,3.3
250,1994,5,62.93,3.56
250,1994,6,75.22,0.49
250,1994,7,79.96,0.73
250,1994,8,78.36,0.5
250,1994,9,67.93,1.92
250,1994,10,50.69,3.92
250,1994,11,33.7,8.38
250,1994,12,30.96,4.33
250,1995,1,32.57,4.87
250,1995,2,41.15,1.29
250,1995,3,44.24,2.13
250,1995,4,48.57,3.5
250,1995,5,55.39,2.95
250,1995,6,65.59,1.2
250,1995,7,75.86,0.0
250,1995,8,77.4,0.54
250,1995,9,67.39,0.51
250,1995,10,52.08,0.51
250,1995,11,43.95,0.26
250,1995,12,34.86,0.73
250,1996,1,31.65,3.11
250,1996,2,34.98,2.89
250,1996,3,44.47,1.2
250,1996,4,52.27,1.5
250,1996,5,62.97,0.98
250,1996,6,74.34,0.55
250,1996,7,79.68,5.01
250,1996,8,77.06,2.56
250,1996,9,62.99,3.94
250,1996,10,51.72,4.52
250,1996,11,40.99,5.04
250,1996,12,33.92,5.9
250,1997,1,29.32,2.04
250,1997,2,33.17,0.78
250,1997,3,45.6,0.47
250,1997,4,47.72,0.99
250,1997,5,64.06,0.73
250,1997,6,71.64,0.52
250,1997,7,75.8,0.27
250,1997,8,75.98,0.53
250,1997,9,66.58,1.03
250,1997,10,52.15,0.93
250,1997,11,40.94,0.49
250,1997,12,28.38,0.95
250,1998,1,34.85,2.85
250,1998,2,35.57,1.55
250,1998,3,41.92,0.93
250,1998,4,48.15,0.49
250,1998,5,58.67,0.49
250,1998,6,64.47,0.29
250,1998,7,78.6,0.03
250,1998,8,76.57,0.68
250,1998,9,66.47,0.03
250,1998,10,50.74,0.23
250,1998,11,40.15,0.02
250,1998,12,27.41,0.58
250,1999,1,33.37,1.37
250,1999,2,36.17,1.88
250,1999,3,45.53,1.84
250,1999,4,45.43,4.88
250,1999,5,57.5,1.56
250,1999,6,69.09,1.21
250,1999,7,76.56,3.06
250,1999,8,73.87,3.12
250,1999,9,64.24,2.65
250,1999,10,53.76,0.96
250,1999,11,43.21,1.17
250,1999,12,29.99,2.29
250,2000,1,34.28,3.94
250,2000,2,38.21,2.89
250,2000,3,42.06,2.49
250,2000,4,55.26,0.95
250,2000,5,63.67,1.58
250,2000,6,72.33,1.3
250,2000,7,78.96,1.3
250,2000,8,76.88,3.1
250,2000,9,64.84,1.33
250,2000,10,51.53,1.55
250,2000,11,31.26,0.99
250,2000,12,30.36,0.55
250,2001,1,26.96,1.95
250,2001,2,32.88,1.43
250,2001,3,44.17,1.23
250,2001,4,49.7,1.32
250,2001,5,63.5,0.73
250,2001,6,71.6,1.19
250,2001,7,77.04,1.29
250,2001,8,75.71,1.45
250,2001,9,68.22,0.56
250,2001,10,54.04,0.9
250,2001,11,40.95,2.57
250,2001,12,25.37,3.83
250,2002,1,26.98,1.84
250,2002,2,29.45,0.75
250,2002,3,39.23,0.86
250,2002,4,53.49,1.25
250,2002,5,60.35,0.35
250,2002,6,73.15,0.99
250,2002,7,80.83,0.94
250,2002,8,74.72,0.36
250,2002,9,64.01,1.56
250,2002,10,48.88,0.78
250,2002,11,36.36,0.59
250,2002,12,30.82,1.84
250,2003,1,35.11,0.37
250,2003,2,33.14,0.83
250,2003,3,43.24,1.12
250,2003,4,49.58,1.17
250,2003,5,61.63,0.75
250,2003,6,70.91,0.76
250,2003,7,81.98,0.76
250,2003,8,76.82,2.23
250,2003,9,64.85,0.78
250,2003,10,56.49,0.56
250,2003,11,36.31,1.2
250,2003,12,31.33,1.33
250,2004,1,22.88,0.94
250,2004,2,28.5,1.78
250,2004,3,47.63,0.37
250,2004,4,51.64,1.53
250,2004,5,61.46,0.38
250,2004,6,70.75,0.82
250,2004,7,76.86,1.33
250,2004,8,72.53,2.4
250,2004,9,63.55,0.22
250,2004,10,51.69,0.82
250,2004,11,37.34,0.62
250,2004,12,30.32,0.6
250,2005,1,33.14,1.0
250,2005,2,34.33,0.45
250,2005,3,41.37,1.0
250,2005,4,48.86,1.25
250,2005,5,59.69,1.18
250,2005,6,66.52,1.57
250,2005,7,79.45,0.57
250,2005,8,73.31,1.58
250,2005,9,63.62,1.54
250,2005,10,52.22,0.75
250,2005,11,39.2,0.58
250,2005,12,29.09,1.68
250,2006,1,30.76,1.0
250,2006,2,32.21,1.89
250,2006,3,39.27,0.44
250,2006,4,51.85,1.22
250,2006,5,63.21,0.21
250,2006,6,73.61,0.83
250,2006,7,79.83,2.52
250,2006,8,74.35,2.29
250,2006,9,61.33,1.18
250,2006,10,49.18,1.35
250,2006,11,39.59,0.4
250,2006,12,27.46,0.76
250,2007,1,20.17,1.15
250,2007,2,35.21,1.46
250,2007,3,45.27,1.11
250,2007,4,51.74,0.8
250,2007,5,62.32,0.2
250,2007,6,73.13,0.41
250,2007,7,81.39,1.68
250,2007,8,77.88,2.01
250,2007,9,65.46,1.17
250,2007,10,50.72,1.05
250,2007,11,40.11,0.67
250,2007,12,25.77,2.52
250,2008,1,23.34,3.58
250,2008,2,30.62,2.75
250,2008,3,39.54,0.85
250,2008,4,46.98,1.33
250,2008,5,56.9,0.81
250,2008,6,69.94,0.53
250,2008,7,78.98,2.03
250,2008,8,76.22,1.99
250,2008,9,64.85,1.36
250,2008,10,51.37,0.66
250,2008,11,41.64,1.66
250,2008,12,27.82,2.68
250,2009,1,27.56,1.64
250,2009,2,33.68,1.95
250,2009,3,41.59,1.29
250,2009,4,48.65,1.68
250,2009,5,62.49,1.15
250,2009,6,66.0,2.35
250,2009,7,77.97,1.7
250,2009,8,73.74,1.56
250,2009,9,67.69,1.54
250,2009,10,48.08,0.94
250,2009,11,39.12,1.14
250,2009,12,21.27,2.52
250,2010,1,25.63,1.11
250,2010,2,30.3,2.04
250,2010,3,39.93,2.73
250,2010,4,47.75,4.59
250,2010,5,52.86,5.55
250,2010,6,68.73,4.91
250,2010,7,76.6,4.28
250,2010,8,72.58,3.97
250,2010,9,66.05,1.21
250,2010,10,52.28,3.66
250,2010,11,36.15,3.78
250,2010,12,33.46,6.14
250,2011,1,24.22,3.73
250,2011,2,29.85,4.05
250,2011,3,41.06,4.57
250,2011,4,45.72,5.34
250,2011,5,53.17,4.06
250,2011,6,66.98,2.03
250,2011,7,74.76,2.36
250,2011,8,76.37,0.77
250,2011,9,65.78,2.37
250,2011,10,51.59,2.94
250,2011,11,37.18,2.14
250,2011,12,26.49,3.22
250,2012,1,30.99,2.46
250,2012,2,33.44,2.84
250,2012,3,44.9,2.02
250,2012,4,52.37,2.08
250,2012,5,62.12,1.4
250,2012,6,73.21,0.31
250,2012,7,76.61,2.3
250,2012,8,75.85,2.7
250,2012,9,65.64,2.38
250,2012,10,51.64,3.11
250,2012,11,40.56,3.53
250,2012,12,29.49,5.88
250,2013,1,17.34,7.05
250,2013,2,28.0,4.7
250,2013,3,42.39,3.94
250,2013,4,47.76,6.03
250,2013,5,58.41,3.07
250,2013,6,72.45,0.53
250,2013,7,76.81,3.22
250,2013,8,73.32,2.47
250,2013,9,63.3,3.64
250,2013,10,47.24,3.34
250,2013,11,38.06,3.85
250,2013,12,20.75,3.22
250,2014,1,28.17,1.9
250,2014,2,36.59,3.14
250,2014,3,42.6,3.7
250,2014,4,49.16,2.36
250,2014,5,59.1,1.7
250,2014,6,69.45,1.35
250,2014,7,78.1,4.24
250,2014,8,71.11,10.37
250,2014,9,66.59,6.87
250,2014,10,54.02,1.88
250,2014,11,37.72,7.17
250,2014,12,33.28,5.67
250,2015,1,31.24,7.09
250,2015,2,40.2,6.3
250,2015,3,46.33,5.99
250,2015,4,50.18,6.83
250,2015,5,56.92,8.37
250,2015,6,74.48,4.34
250,2015,7,74.25,5.63
250,2015,8,74.43,4.67
250,2015,9,67.79,2.6
250,2015,10,56.41,4.19
250,2015,11,36.22,5.25
250,2015,12,27.66,7.78
250,2016,1,26.97,9.42
250,2016,2,31.99,5.1
250,2016,3,44.37,5.94
250,2016,4,51.09,4.92
250,2016,5,57.87,6.83
250,2016,6,74.94,4.3
250,2016,7,78.35,1.95
250,2016,8,74.22,3.25
250,2016,9,63.52,5.44
250,2016,10,54.64,5.36
250,2016,11,42.1,4.77
250,2016,12,27.33,5.57
250,2017,1,25.62,12.26
250,2017,2,37.75,8.03
250,2017,3,47.57,4.45
250,2017,4,49.46,6.18
250,2017,5,59.53,5.68
250,2017,6,73.82,2.26
250,2017,7,79.93,4.7
250,2017,8,75.69,4.45
250,2017,9,63.3,4.04
250,2017,10,48.76,2.55
250,2017,11,43.36,2.95
250,2017,12,29.52,4.23
250,2018,1,32.67,4.49
250,2018,2,34.8,4.21
250,2018,3,42.27,6.32
250,2018,4,52.45,4.9
250,2018,5,61.52,7.58
250,2018,6,73.28,0.73
250,2018,7,80.47,4.63
250,2018,8,76.18,4.91
250,2018,9,68.67,1.22
250,2018,10,49.85,6.53
250,2018,11,35.65,4.3
250,2018,12,28.25,9.06
250,2019,1,26.86,5.61
250,2019,2,29.3,9.88
250,2019,3,40.64,7.8
250,2019,4,51.35,11.09
250,2019,5,54.08,14.38
250,2019,6,67.48,9.39
250,2019,7,77.25,6.81
250,2019,8,75.97,2.63
250,2019,9,65.71,5.48
250,2019,10,44.09,4.04
250,2019,11,38.44,5.19
250,2019,12,29.93,7.96
250,2020,1,29.71,9.04
250,2020,2,31.78,6.31
250,2020,3,43.14,8.43
250,2020,4,50.59,6.84
250,2020,5,62.58,5.39
250,2020,6,69.44,6.18
250,2020,7,78.1,5.69
250,2020,8,79.58,2.68
250,2020,9,65.75,1.36
250,2020,10,52.72,3.53
250,2020,11,39.16,4.06
250,2020,12,26.45,6.37
250,2021,1,28.74,6.94
250,2021,2,37.82,5.71
124,1941,11,45.58,40.0
124,1941,12,41.39,45.16
124,1942,1,31.76,41.93
124,1942,2,33.25,60.71
124,1942,3,47.23,48.38
124,1942,4,58.34,36.66
124,1942,5,64.92,48.38
124,1942,6,73.99,59.99
124,1942,7,78.52,32.25
124,1942,8,75.11,32.25
124,1942,9,67.64,36.66
124,1942,10,58.08,35.48
124,1942,11,48.58,46.66
124,1942,12,34.33,64.51
124,1943,1,35.75,54.83
124,1943,2,37.83,46.42
124,1943,3,41.09,45.16
124,1943,4,52.95,59.99
124,1943,5,66.84,61.28
124,1943,6,77.54,43.33
124,1943,7,80.48,27.08
124,1943,8,79.87,14.51
124,1943,9,66.72,40.0
124,1943,10,57.28,30.64
124,1943,11,44.47,25.0
124,1943,12,35.35,46.77
124,1944,1,37.8,33.87
124,1944,2,42.18,53.44
124,1944,3,45.42,56.81
124,1944,4,55.72,53.33
124,1944,5,70.71,36.56
124,1944,6,79.08,21.11
124,1944,7,78.46,29.03
124,1944,8,76.72,43.01
124,1944,9,69.46,33.33
124,1944,10,57.89,13.98
124,1944,11,48.2,36.06
124,1944,12,32.59,56.45
124,1945,1,32.75,51.61
124,1945,2,37.94,53.57
124,1945,3,56.26,52.68
124,1945,4,58.91,50.0
124,1945,5,62.18,55.91
124,1945,6,71.95,51.11
124,1945,7,76.02,21.5
124,1945,8,76.28,27.95
124,1945,9,72.36,47.36
124,1945,10,57.51,36.36
124,1945,11,47.92,56.66
124,1945,12,30.98,61.28
124,1946,1,35.56,54.83
124,1946,2,40.24,35.71
124,1946,4,61.37,35.71
124,1946,5,63.55,64.51
124,1946,6,74.63,30.0
124,1946,7,76.12,38.71
124,1946,8,71.24,41.93
124,1946,9,69.47,23.33
124,1946,10,60.25,22.58
124,1946,11,50.06,30.0
124,1946,12,41.31,35.48
124,1947,1,38.62,61.28
124,1947,2,27.58,50.0
124,1947,3,36.42,58.06
124,1947,4,56.87,56.66
124,1947,5,62.85,45.16
124,1947,6,72.06,46.66
124,1947,7,72.14,29.03
124,1947,8,80.57,19.35
124,1947,9,69.8,20.0
124,1947,10,64.53,19.35
124,1947,11,43.57,53.33
124,1947,12,37.33,29.03
124,1948,1,25.49,58.7
124,1948,2,36.7,55.86
124,1948,3,48.01,47.74
124,1948,4,58.93,37.33
124,1948,5,63.65,46.45
124,1948,6,73.88,44.0
124,1948,7,76.63,46.45
124,1948,8,74.79,23.22
124,1948,9,69.37,27.33
124,1948,10,54.21,32.9
124,1948,11,48.7,59.99
124,1948,12,39.29,48.38
124,1949,1,41.2,76.77
124,1949,2,40.55,46.76
124,1949,3,45.29,47.09
124,1949,4,53.04,58.66
124,1949,5,67.04,30.96
124,1949,6,74.96,55.99
124,1949,7,79.28,40.64
124,1949,8,74.27,47.84
124,1949,9,64.06,30.0
124,1949,10,61.32,49.3
124,1949,11,45.13,39.04
124,1949,12,40.76,45.62
124,1950,1,44.51,78.33
124,1950,2,38.84,61.22
124,1950,3,42.06,50.69
124,1950,4,51.57,53.8
124,1950,5,65.97,58.52
124,1950,6,72.51,41.94
124,1950,7,73.53,47.98
124,1950,8,71.55,43.54
124,1950,9,66.29,44.58
124,1950,10,61.77,20.16
124,1950,11,40.12,50.41
124,1950,12,31.02,42.74
124,1951,1,36.82,60.07
124,1951,2,36.84,57.14
124,1951,3,44.03,69.75
124,1951,4,53.0,52.49
124,1951,5,66.07,33.87
124,1951,6,73.08,56.66
124,1951,7,76.7,38.3
124,1951,8,76.09,30.24
124,1951,9,67.29,31.25
124,1951,10,58.83,32.66
124,1951,11,39.27,58.74
124,1951,12,38.65,53.62
124,1952,1,40.63,71.77
124,1952,2,40.75,55.17
124,1952,3,45.06,48.38
124,1952,4,55.54,45.41
124,1952,5,65.68,45.16
124,1952,6,79.79,30.0
124,1952,7,79.83,31.85
124,1952,8,76.58,35.48
124,1952,9,67.89,19.58
124,1952,10,51.24,17.74
124,1952,11,46.02,41.66
124,1952,12,38.75,51.61
124,1953,1,40.11,65.72
124,1953,2,40.45,43.3
124,1953,3,47.87,60.07
124,1953,4,52.64,62.08
124,1953,5,68.34,49.59
124,1953,6,78.04,27.5
124,1953,7,77.66,32.66
124,1953,8,76.4,19.76
124,1953,9,70.15,17.91
124,1953,10,60.17,14.11
124,1953,11,45.32,22.91
124,1953,12,36.53,45.96
124,1954,1,35.99,52.41
124,1954,2,43.91,36.6
124,1954,3,44.13,42.74
124,1954,4,61.46,45.83
124,1954,5,60.97,42.33
124,1954,6,75.99,31.25
124,1954,7,80.26,25.0
124,1954,8,77.31,48.79
124,1954,9,72.77,23.33
124,1954,10,59.16,46.49
124,1954,11,45.16,43.04
124,1954,12,36.43,56.04
124,1955,1,33.75,62.38
124,1955,2,37.47,56.63
124,1955,3,47.27,57.6
124,1955,4,60.78,41.9
124,1955,5,67.31,46.08
124,1955,6,68.66,41.42
124,1955,7,78.9,43.77
124,1955,8,78.11,27.65
124,1955,9,72.4,25.71
124,1955,10,56.9,41.01
124,1955,11,43.19,31.9
124,1955,12,34.84,39.63
124,1956,1,31.84,47.0
124,1956,2,41.22,75.36
124,1956,3,45.44,47.92
124,1956,4,53.79,54.28
124,1956,5,66.34,36.86
124,1956,6,73.05,45.71
124,1956,7,76.07,40.55
124,1956,8,75.31,29.03
124,1956,9,66.69,26.19
124,1956,10,61.26,26.73
124,1956,11,44.3,43.33
124,1956,12,44.56,59.44
124,1957,1,32.09,65.89
124,1957,2,42.01,62.24
124,1957,3,44.4,52.07
124,1957,4,58.89,50.95
124,1957,5,66.11,37.32
124,1957,6,74.09,56.18
124,1957,7,77.02,32.25
124,1957,8,75.27,22.12
124,1957,9,68.97,41.42
124,1957,10,54.15,32.72
124,1957,11,45.97,47.14
124,1957,12,41.71,62.21
124,1958,1,31.46,57.6
124,1958,2,27.39,53.57
124,1958,3,39.7,58.06
124,1958,4,56.04,59.52
124,1958,5,65.65,47.0
124,1958,6,71.66,42.85
124,1958,7,76.81,58.06
124,1958,8,75.08,31.33
124,1958,9,69.2,33.33
124,1958,10,57.14,23.04
124,1958,11,48.4,42.85
124,1958,12,30.88,36.4
124,1959,1,32.27,56.22
124,1959,2,38.18,50.0
124,1959,3,43.96,54.37
124,1959,4,57.09,47.14
124,1959,5,69.01,48.84
124,1959,6,73.49,30.0
124,1959,7,76.75,44.7
124,1959,8,77.84,39.17
124,1959,9,71.18,21.9
124,1959,10,58.35,41.01
124,1959,11,42.13,53.33
124,1959,12,39.47,57.14
124,1960,1,36.42,56.22
124,1960,2,33.03,61.57
124,1960,3,31.56,57.14
124,1960,4,59.24,39.52
124,1960,5,62.21,48.38
124,1960,6,71.8,41.9
124,1960,7,74.82,28.11
124,1960,8,76.05,35.48
124,1960,9,70.69,24.76
124,1960,10,58.47,39.63
124,1960,11,45.66,36.19
124,1960,12,30.61,46.54
124,1961,1,29.29,40.09
124,1961,2,40.84,52.55
124,1961,3,48.45,70.5
124,1961,4,50.26,59.52
124,1961,5,60.65,40.09
124,1961,6,70.17,38.09
124,1961,7,75.13,50.69
124,1961,8,73.64,36.4
124,1961,9,71.19,20.47
124,1961,10,57.63,29.03
124,1961,11,46.23,46.19
124,1961,12,36.51,64.05
124,1962,1,31.09,58.52
124,1962,2,39.54,56.63
124,1962,3,41.78,57.14
124,1962,4,53.19,42.38
124,1962,5,71.3,45.62
124,1962,6,72.4,42.85
124,1962,7,75.46,39.17
124,1962,8,75.33,20.74
124,1962,9,65.18,41.42
124,1962,10,59.19,39.17
124,1962,11,44.77,44.76
124,1962,12,31.22,47.0
124,1963,1,26.36,49.3
124,1963,2,29.47,52.55
124,1963,3,49.48,51.61
124,1963,4,58.62,33.33
124,1963,5,63.73,39.17
124,1963,6,73.07,34.28
124,1963,7,74.69,40.09
124,1963,8,73.53,30.41
124,1963,9,66.66,20.0
124,1963,10,62.96,9.22
124,1963,11,47.4,42.85
124,1963,12,26.21,34.1
124,1964,1,35.26,33.64
124,1964,2,33.52,61.08
124,1964,3,45.44,50.69
124,1964,4,58.98,52.38
124,1964,5,67.4,33.18
124,1964,6,74.81,32.38
124,1964,7,75.46,41.01
124,1964,8,74.65,30.41
124,1964,9,68.34,25.71
124,1964,10,53.3,17.51
124,1964,11,48.68,35.71
124,1964,12,38.28,61.28
124,1965,1,34.25,49.68
124,1965,2,35.01,45.0
124,1965,3,38.76,53.54
124,1965,4,57.61,46.0
124,1965,5,69.71,27.09
124,1965,6,72.47,36.66
124,1965,7,75.04,27.74
124,1965,8,74.45,25.16
124,1965,9,69.25,32.66
124,1965,10,54.76,26.45
124,1965,11,47.57,30.0
124,1965,12,40.6,29.03
124,1966,1,27.3,50.32
124,1966,2,34.24,52.85
124,1966,3,45.7,38.71
124,1966,4,52.72,60.66
124,1966,5,62.35,30.32
124,1966,6,72.61,18.66
124,1966,7,79.12,29.67
124,1966,8,73.73,30.32
124,1966,9,66.73,38.66
124,1966,10,53.64,18.06
124,1966,11,46.36,41.33
124,1966,12,35.44,46.45
124,1967,1,37.05,35.48
124,1967,2,30.86,45.0
124,1967,3,49.33,34.84
124,1967,4,59.15,32.0
124,1967,5,62.25,46.45
124,1967,6,72.9,30.0
124,1967,7,72.73,35.48
124,1967,8,70.42,23.87
124,1967,9,64.8,22.0
124,1967,10,56.61,30.32
124,1967,11,41.95,52.66
124,1967,12,39.73,63.86
124,1968,1,29.73,52.9
124,1968,2,29.46,30.34
124,1968,3,45.78,45.8
124,1968,4,56.45,36.0
124,1968,5,62.55,55.48
124,1968,6,73.24,27.33
124,1968,7,75.52,35.48
124,1968,8,76.05,25.8
124,1968,9,67.51,27.33
124,1968,10,56.73,30.32
124,1968,11,46.92,49.33
124,1968,12,35.16,59.99
124,1969,1,32.08,56.12
124,1969,2,35.92,52.14
124,1969,3,39.25,38.06
124,1969,4,57.46,44.66
124,1969,5,66.54,32.25
124,1969,6,73.85,36.0
124,1969,7,79.05,25.8
124,1969,8,75.22,20.64
124,1969,9,67.87,24.0
124,1969,10,57.6,28.38
124,1969,11,42.61,37.33
124,1969,12,33.08,52.9
124,1970,1,26.8,47.74
124,1970,2,32.71,52.85
124,1970,3,41.03,64.51
124,1970,4,57.99,44.0
124,1970,5,67.39,25.16
124,1970,6,71.87,33.33
124,1970,7,74.99,29.67
124,1970,8,75.14,27.74
124,1970,9,72.88,28.66
124,1970,10,58.05,34.84
124,1970,11,45.09,35.33
124,1970,12,39.9,39.35
124,1971,1,30.09,34.41
124,1971,2,34.38,42.0
124,1971,3,41.17,32.27
124,1971,4,54.39,17.51
124,1971,5,61.23,29.87
124,1971,6,75.48,26.71
124,1971,7,74.68,25.82
124,1971,8,73.69,17.77
124,1971,9,70.91,25.01
124,1971,10,63.45,14.52
124,1971,11,46.14,28.34
124,1971,12,44.7,32.26
124,1972,1,34.13,38.72
124,1972,2,33.08,41.41
124,1972,3,43.11,41.14
124,1972,4,54.96,47.52
124,1972,5,65.1,25.01
124,1972,6,69.0,20.01
124,1972,7,75.57,25.81
124,1972,8,74.44,17.75
124,1972,9,70.68,31.68
124,1972,10,54.16,32.27
124,1972,11,43.56,46.7
124,1972,12,38.38,55.3
124,1973,1,34.63,7.85
124,1973,2,36.07,12.16
124,1973,3,53.88,13.12
124,1973,4,54.12,12.24
124,1973,5,61.59,9.67
124,1973,6,74.98,11.17
124,1973,7,77.58,13.86
124,1973,8,75.97,6.99
124,1973,9,72.44,17.35
124,1973,10,61.77,10.4
124,1973,11,50.57,15.11
124,1973,12,37.33,15.52
124,1974,1,40.27,19.56
124,1974,2,38.81,12.52
124,1974,3,50.87,12.89
124,1974,4,57.98,15.93
124,1974,5,66.32,12.64
124,1974,6,70.04,12.59
124,1974,7,76.54,12.98
124,1974,8,74.44,16.33
124,1974,9,63.97,10.11
124,1974,10,55.6,8.56
124,1974,11,47.06,13.41
124,1974,12,38.47,17.69
124,1975,1,38.88,14.53
124,1975,2,39.03,13.59
124,1975,3,42.26,21.96
124,1975,4,54.16,13.71
124,1975,5,68.5,14.19
124,1975,6,74.57,12.81
124,1975,7,76.57,12.4
124,1975,8,77.29,10.14
124,1975,9,64.33,11.15
124,1975,10,58.24,6.92
124,1975,11,49.82,12.33
124,1975,12,38.27,11.54
124,1976,1,31.2,11.66
124,1976,2,45.17,10.64
124,1976,3,52.13,7.3
124,1976,4,57.53,4.78
124,1976,5,61.44,11.71
124,1976,6,71.69,7.72
124,1976,7,74.98,10.86
124,1976,8,72.7,4.84
124,1976,9,65.49,6.6
124,1976,10,51.34,5.6
124,1976,11,38.2,5.69
124,1976,12,32.32,9.0
