Commodity,Country,Year,Production,Consumption,ISO3166_alpha3,ISO3166_numeric
Coal,Bolivia,2009,,,BOL,68
Coal,Bolivia,2010,,,BOL,68
Coal,Bolivia,2011,,,BOL,68
Coal,Bolivia,2012,,,BOL,68
Coal,Bolivia,2013,,,BOL,68
Coal,Bolivia,2014,,,BOL,68
Coal,Bolivia,2015,,,BOL,68
Coal,Bolivia,2016,,,BOL,68
Coal,Bolivia,2017,,,BOL,68
Coal,Bolivia,2018,,,BOL,68
Coal,Bolivia,2019,,,BOL,68
Coal,Brazil,1965,,0.07264098,BRA,76
Coal,Brazil,1966,,0.07871184,BRA,76
Coal,Brazil,1967,,0.081349524,BRA,76
Coal,Brazil,1968,,0.080051616,BRA,76
Coal,Brazil,1969,,0.089346312,BRA,76
Coal,Brazil,1970,,0.102041264,BRA,76
Coal,Brazil,1971,,0.102716785,BRA,76
Coal,Brazil,1972,,0.108129282,BRA,76
Coal,Brazil,1973,,0.106266818,BRA,76
Coal,Brazil,1974,,0.112724215,BRA,76
Coal,Brazil,1975,,0.134010892,BRA,76
Coal,Brazil,1976,,0.143015022,BRA,76
Coal,Brazil,1977,,0.181389733,BRA,76
Coal,Brazil,1978,,0.208566053,BRA,76
Coal,Brazil,1979,,0.226543175,BRA,76
Coal,Brazil,1980,,0.247121143,BRA,76
Coal,Brazil,1981,0.121478612,0.241768284,BRA,76
Coal,Brazil,1982,0.133902166,0.255570493,BRA,76
Coal,Brazil,1983,0.142862312,0.287412516,BRA,76
Coal,Brazil,1984,0.160341076,0.354928715,BRA,76
Coal,Brazil,1985,0.163633868,0.419572955,BRA,76
Coal,Brazil,1986,0.155166283,0.424773015,BRA,76
Coal,Brazil,1987,0.141353565,0.444797249,BRA,76
Coal,Brazil,1988,0.153983742,0.454564202,BRA,76
Coal,Brazil,1989,0.138972519,0.451049324,BRA,76
Coal,Brazil,1990,0.070634562,0.401834846,BRA,76
Coal,Brazil,1991,0.084493677,0.460668751,BRA,76
Coal,Brazil,1992,0.079100252,0.447048051,BRA,76
Coal,Brazil,1993,0.078616062,0.460570568,BRA,76
Coal,Brazil,1994,0.087677819,0.472793938,BRA,76
Coal,Brazil,1995,0.08601351,0.495827361,BRA,76
Coal,Brazil,1996,0.080163399,0.511628887,BRA,76
Coal,Brazil,1997,0.093801212,0.514696542,BRA,76
Coal,Brazil,1998,0.091789589,0.504144795,BRA,76
Coal,Brazil,1999,0.094046543,0.510508069,BRA,76
Coal,Brazil,2000,0.112418114,0.544253362,BRA,76
Coal,Brazil,2001,0.096511701,0.535636816,BRA,76
Coal,Brazil,2002,0.107255057,0.51843741,BRA,76
Coal,Brazil,2003,0.097906467,0.537907424,BRA,76
Coal,Brazil,2004,0.113536976,0.563964793,BRA,76
Coal,Brazil,2005,0.119056292,0.543904569,BRA,76
Coal,Brazil,2006,0.118950156,0.536306306,BRA,76
Coal,Brazil,2007,0.122450939,0.568338198,BRA,76
Coal,Brazil,2008,0.136317736,0.57647648,BRA,76
Coal,Brazil,2009,0.127450051,0.465145777,BRA,76
Coal,Brazil,2010,0.114428418,0.605511507,BRA,76
Coal,Brazil,2011,0.114521116,0.646810922,BRA,76
Coal,Brazil,2012,0.122212335,0.640067074,BRA,76
Coal,Brazil,2013,0.151794266,0.68991658,BRA,76
Coal,Brazil,2014,0.150576813,0.733558931,BRA,76
Coal,Brazil,2015,0.121681745,0.737919761,BRA,76
Coal,Brazil,2016,0.112131782,0.666526896,BRA,76
Coal,Brazil,2017,0.091183255,0.702977096,BRA,76
Coal,Brazil,2018,0.098814818,0.696335167,BRA,76
Coal,Brazil,2019,0.123273152,0.656076918,BRA,76
Coal,Brunei,1965,,,BRN,96
Coal,Brunei,1966,,,BRN,96
Coal,Brunei,1967,,,BRN,96
Coal,Brunei,1968,,,BRN,96
Coal,Brunei,1969,,,BRN,96
Coal,Brunei,1970,,,BRN,96
Coal,Brunei,1971,,,BRN,96
Coal,Brunei,1972,,,BRN,96
Coal,Brunei,1973,,,BRN,96
Coal,Brunei,1974,,,BRN,96
Coal,Brunei,1975,,,BRN,96
Coal,Brunei,1976,,,BRN,96
Coal,Brunei,1977,,,BRN,96
Coal,Brunei,1978,,,BRN,96
Coal,Brunei,1979,,,BRN,96
Coal,Brunei,1980,,,BRN,96
Coal,Brunei,1981,,,BRN,96
Coal,Brunei,1982,,,BRN,96
Coal,Brunei,1983,,,BRN,96
Coal,Brunei,1984,,,BRN,96
Coal,Brunei,1985,,,BRN,96
Coal,Brunei,1986,,,BRN,96
Coal,Brunei,1987,,,BRN,96
Coal,Brunei,1988,,,BRN,96
Coal,Brunei,1989,,,BRN,96
Coal,Brunei,1990,,,BRN,96
Coal,Brunei,1991,,,BRN,96
Coal,Brunei,1992,,,BRN,96
Coal,Brunei,1993,,,BRN,96
Coal,Brunei,1994,,,BRN,96
Coal,Brunei,1995,,,BRN,96
Coal,Brunei,1996,,,BRN,96
Coal,Brunei,1997,,,BRN,96
Coal,Brunei,1998,,,BRN,96
Coal,Brunei,1999,,,BRN,96
Coal,Brunei,2000,,,BRN,96
Coal,Brunei,2001,,,BRN,96
Coal,Brunei,2002,,,BRN,96
Coal,Brunei,2003,,,BRN,96
Coal,Brunei,2004,,,BRN,96
Coal,Brunei,2005,,,BRN,96
Coal,Brunei,2006,,,BRN,96
Coal,Brunei,2007,,,BRN,96
Coal,Brunei,2008,,,BRN,96
Coal,Brunei,2009,,,BRN,96
Coal,Brunei,2010,,,BRN,96
Coal,Brunei,2011,,,BRN,96
Coal,Brunei,2012,,,BRN,96
Coal,Brunei,2013,,,BRN,96
Coal,Brunei,2014,,,BRN,96
Coal,Brunei,2015,,,BRN,96
Coal,Brunei,2016,,,BRN,96
Coal,Brunei,2017,,,BRN,96
Coal,Brunei,2018,,,BRN,96
Coal,Brunei,2019,,,BRN,96
Coal,Bulgaria,1965,,0.251040528,BGR,100
Coal,Bulgaria,1966,,0.258869844,BGR,100
Coal,Bulgaria,1967,,0.281101752,BGR,100
Coal,Bulgaria,1968,,0.305385192,BGR,100
Coal,Bulgaria,1969,,0.307018044,BGR,100
Coal,Bulgaria,1970,,0.335823228,BGR,100
Coal,Bulgaria,1971,,0.331468956,BGR,100
Coal,Bulgaria,1972,,0.34164288,BGR,100
Coal,Bulgaria,1973,,0.344280564,BGR,100
Coal,Bulgaria,1974,,0.338419044,BGR,100
Coal,Bulgaria,1975,,0.354789432,BGR,100
Coal,Bulgaria,1976,,0.330715332,BGR,100
Coal,Bulgaria,1977,,0.329375556,BGR,100
Coal,Bulgaria,1978,,0.351188784,BGR,100
Coal,Bulgaria,1979,,0.362116332,BGR,100
Coal,Bulgaria,1980,,0.379826496,BGR,100
Coal,Bulgaria,1981,0.197992858,0.385688016,BGR,100
Coal,Bulgaria,1982,0.217733911,0.405198504,BGR,100
Coal,Bulgaria,1983,0.21893667,0.403649388,BGR,100
Coal,Bulgaria,1984,0.218527293,0.404277408,BGR,100
Coal,Bulgaria,1985,0.208637948,0.421945704,BGR,100
Coal,Bulgaria,1986,0.237533328,0.433710612,BGR,100
Coal,Bulgaria,1987,0.248120054,0.4333338,BGR,100
Coal,Bulgaria,1988,0.23027914,0.403691256,BGR,100
Coal,Bulgaria,1989,0.23117698,0.412022988,BGR,100
Coal,Bulgaria,1990,0.213144545,0.345808495,BGR,100
Coal,Bulgaria,1991,0.195294919,0.309102107,BGR,100
Coal,Bulgaria,1992,0.225269602,0.325040585,BGR,100
Coal,Bulgaria,1993,0.218289243,0.349955227,BGR,100
Coal,Bulgaria,1994,0.211198604,0.320367907,BGR,100
Coal,Bulgaria,1995,0.221346654,0.320407723,BGR,100
Coal,Bulgaria,1996,0.226150169,0.319043748,BGR,100
Coal,Bulgaria,1997,0.209826757,0.363798588,BGR,100
Coal,Bulgaria,1998,0.212122129,0.346495046,BGR,100
Coal,Bulgaria,1999,0.179026521,0.285311747,BGR,100
Coal,Bulgaria,2000,0.179813723,0.263497221,BGR,100
Coal,Bulgaria,2001,0.18829505,0.300342108,BGR,100
Coal,Bulgaria,2002,0.185404148,0.276587377,BGR,100
Coal,Bulgaria,2003,0.194491598,0.309665986,BGR,100
Coal,Bulgaria,2004,0.190010675,0.295906905,BGR,100
Coal,Bulgaria,2005,0.174921908,0.289835794,BGR,100
Coal,Bulgaria,2006,0.180341679,0.294299174,BGR,100
Coal,Bulgaria,2007,0.202821697,0.331090344,BGR,100
Coal,Bulgaria,2008,0.203530103,0.315593364,BGR,100
Coal,Bulgaria,2009,0.192882987,0.265656186,BGR,100
Coal,Bulgaria,2010,0.207058068,0.288169112,BGR,100
Coal,Bulgaria,2011,0.260037417,0.338919743,BGR,100
Coal,Bulgaria,2012,0.234973432,0.289540666,BGR,100
Coal,Bulgaria,2013,0.200502838,0.248852088,BGR,100
Coal,Bulgaria,2014,0.214725188,0.265865987,BGR,100
Coal,Bulgaria,2015,0.245654335,0.274451481,BGR,100
Coal,Bulgaria,2016,0.214287918,0.238408952,BGR,100
Coal,Bulgaria,2017,0.238593925,0.255601251,BGR,100
Coal,Bulgaria,2018,0.220607432,0.228409744,BGR,100
Coal,Bulgaria,2019,0.20391366,0.208555073,BGR,100
Coal,Canada,1965,,0.647949168,CAN,124
Coal,Canada,1966,,0.635221296,CAN,124
Coal,Canada,1967,,0.629359776,CAN,124
Coal,Canada,1968,,0.683746308,CAN,124
Coal,Canada,1969,,0.660132756,CAN,124
Coal,Canada,1970,,0.708741504,CAN,124
Coal,Canada,1971,,0.67365612,CAN,124
Coal,Canada,1972,,0.635681844,CAN,124
Coal,Canada,1973,,0.654689916,CAN,124
Coal,Canada,1974,,0.665198784,CAN,124
Coal,Canada,1975,,0.647153676,CAN,124
Coal,Canada,1976,,0.7661844,CAN,124
Coal,Canada,1977,,0.979041312,CAN,124
Coal,Canada,1978,,0.805037904,CAN,124
Coal,Canada,1979,,0.762290676,CAN,124
Coal,Canada,1980,,0.928409,CAN,124
Coal,Canada,1981,0.969542041,0.947942,CAN,124
Coal,Canada,1982,1.028279025,1.001681,CAN,124
Coal,Canada,1983,1.06601108,1.048015,CAN,124
Coal,Canada,1984,1.396400158,1.167377,CAN,124
Coal,Canada,1985,1.487131978,1.122086,CAN,124
Coal,Canada,1986,1.382118009,1.039979,CAN,124
Coal,Canada,1987,1.393936047,1.117744,CAN,124
Coal,Canada,1988,1.614194994,1.200307,CAN,124
Coal,Canada,1989,1.718400019,1.197786,CAN,124
Coal,Canada,1990,1.673101073,1.136171,CAN,124
Coal,Canada,1991,1.747975867,1.099786,CAN,124
Coal,Canada,1992,1.553530039,1.120353,CAN,124
Coal,Canada,1993,1.651313059,0.994715,CAN,124
Coal,Canada,1994,1.735268953,1.054689,CAN,124
Coal,Canada,1995,1.800810169,1.102441,CAN,124
Coal,Canada,1996,1.832214802,1.125471,CAN,124
Coal,Canada,1997,1.897943174,1.176648,CAN,124
Coal,Canada,1998,1.795062996,1.258325,CAN,124
Coal,Canada,1999,1.725393773,1.210035,CAN,124
Coal,Canada,2000,1.63628803,1.280648,CAN,124
Coal,Canada,2001,1.666444998,1.331253,CAN,124
Coal,Canada,2002,1.434448953,1.339455,CAN,124
Coal,Canada,2003,1.331893098,1.336665,CAN,124
Coal,Canada,2004,1.419746006,1.255911,CAN,124
Coal,Canada,2005,1.478835061,1.258182,CAN,124
Coal,Canada,2006,1.457047171,1.221034,CAN,124
Coal,Canada,2007,1.494529944,1.268033,CAN,124
Coal,Canada,2008,1.490152023,1.230879,CAN,124
Coal,Canada,2009,1.387716103,0.983286,CAN,124
Coal,Canada,2010,1.483232106,1.036885,CAN,124
Coal,Canada,2011,1.484821,0.928738,CAN,124
Coal,Canada,2012,1.487571,0.882526,CAN,124
Coal,Canada,2013,1.513102,0.869501071,CAN,124
Coal,Canada,2014,1.503463,0.821822536,CAN,124
Coal,Canada,2015,1.35476,0.832618421,CAN,124
Coal,Canada,2016,1.370173,0.782144912,CAN,124
Coal,Canada,2017,1.322236,0.779341037,CAN,124
Coal,Canada,2018,1.175158,0.65057431,CAN,124
Coal,Canada,2019,1.11491501,0.558632507,CAN,124
Coal,Chad,1965,,,TCD,148
Coal,Chad,1966,,,TCD,148
Coal,Chad,1967,,,TCD,148
Coal,Chad,1968,,,TCD,148
Coal,Chad,1969,,,TCD,148
Coal,Chad,1970,,,TCD,148
Coal,Chad,1971,,,TCD,148
Coal,Chad,1972,,,TCD,148
Coal,Chad,1973,,,TCD,148
Coal,Chad,1974,,,TCD,148
Coal,Chad,1975,,,TCD,148
Coal,Chad,1976,,,TCD,148
Coal,Chad,1977,,,TCD,148
Coal,Chad,1978,,,TCD,148
Coal,Chad,1979,,,TCD,148
Coal,Chad,1980,,,TCD,148
Coal,Chad,1981,,,TCD,148
Coal,Chad,1982,,,TCD,148
Coal,Chad,1983,,,TCD,148
Coal,Chad,1984,,,TCD,148
Coal,Chad,1985,,,TCD,148
Coal,Chad,1986,,,TCD,148
Coal,Chad,1987,,,TCD,148
Coal,Chad,1988,,,TCD,148
Coal,Chad,1989,,,TCD,148
Coal,Chad,1990,,,TCD,148
Coal,Chad,1991,,,TCD,148
Coal,Chad,1992,,,TCD,148
Coal,Chad,1993,,,TCD,148
Coal,Chad,1994,,,TCD,148
Coal,Chad,1995,,,TCD,148
Coal,Chad,1996,,,TCD,148
Coal,Chad,1997,,,TCD,148
Coal,Chad,1998,,,TCD,148
Coal,Chad,1999,,,TCD,148
Coal,Chad,2000,,,TCD,148
Coal,Chad,2001,,,TCD,148
Coal,Chad,2002,,,TCD,148
Coal,Chad,2003,,,TCD,148
Coal,Chad,2004,,,TCD,148
Coal,Chad,2005,,,TCD,148
Coal,Chad,2006,,,TCD,148
Coal,Chad,2007,,,TCD,148
Coal,Chad,2008,,,TCD,148
Coal,Chad,2009,,,TCD,148
Coal,Chad,2010,,,TCD,148
Coal,Chad,2011,,,TCD,148
Coal,Chad,2012,,,TCD,148
Coal,Chad,2013,,,TCD,148
Coal,Chad,2014,,,TCD,148
Coal,Chad,2015,,,TCD,148
Coal,Chad,2016,,,TCD,148
Coal,Chad,2017,,,TCD,148
Coal,Chad,2018,,,TCD,148
Coal,Chad,2019,,,TCD,148
Coal,Chile,1965,,0.04877622,CHL,152
Coal,Chile,1966,,0.0502416,CHL,152
Coal,Chile,1967,,0.0502416,CHL,152
Coal,Chile,1968,,0.0502416,CHL,152
Coal,Chile,1969,,0.0502416,CHL,152
Coal,Chile,1970,,0.053716644,CHL,152
Coal,Chile,1971,,0.051874452,CHL,152
Coal,Chile,1972,,0.042872832,CHL,152
Coal,Chile,1973,,0.046557216,CHL,152
Coal,Chile,1974,,0.044128872,CHL,152
Coal,Chile,1975,,0.035252856,CHL,152
Coal,Chile,1976,,0.0355878,CHL,152
Coal,Chile,1977,,0.03830922,CHL,152
Coal,Chile,1978,,0.037346256,CHL,152
Coal,Chile,1979,,0.041323716,CHL,152
Coal,Chile,1980,,0.04563612,CHL,152
Coal,Chile,1981,,0.045552384,CHL,152
Coal,Chile,1982,,0.0303543,CHL,152
Coal,Chile,1983,,0.036383292,CHL,152
Coal,Chile,1984,,0.049069296,CHL,152
Coal,Chile,1985,,0.049111164,CHL,152
Coal,Chile,1986,,0.046640952,CHL,152
Coal,Chile,1987,,0.048064464,CHL,152
Coal,Chile,1988,,0.0669888,CHL,152
Coal,Chile,1989,,0.090518616,CHL,152
Coal,Chile,1990,,0.109049393,CHL,152
Coal,Chile,1991,,0.089589146,CHL,152
Coal,Chile,1992,,0.077464174,CHL,152
Coal,Chile,1993,,0.078154996,CHL,152
Coal,Chile,1994,,0.092180776,CHL,152
Coal,Chile,1995,,0.099377885,CHL,152
Coal,Chile,1996,,0.137709965,CHL,152
Coal,Chile,1997,,0.179271658,CHL,152
Coal,Chile,1998,,0.168673612,CHL,152
Coal,Chile,1999,,0.174062023,CHL,152
Coal,Chile,2000,,0.134509324,CHL,152
Coal,Chile,2001,,0.105532481,CHL,152
Coal,Chile,2002,,0.106369841,CHL,152
Coal,Chile,2003,,0.101701559,CHL,152
Coal,Chile,2004,,0.117804265,CHL,152
Coal,Chile,2005,,0.11545239,CHL,152
Coal,Chile,2006,,0.144138506,CHL,152
Coal,Chile,2007,,0.171077654,CHL,152
Coal,Chile,2008,,0.182943074,CHL,152
Coal,Chile,2009,,0.167247273,CHL,152
Coal,Chile,2010,,0.188025001,CHL,152
Coal,Chile,2011,,0.241151306,CHL,152
Coal,Chile,2012,,0.28115618,CHL,152
Coal,Chile,2013,,0.316036411,CHL,152
Coal,Chile,2014,,0.318808073,CHL,152
Coal,Chile,2015,,0.306197431,CHL,152
Coal,Chile,2016,,0.310537909,CHL,152
Coal,Chile,2017,,0.322882788,CHL,152
Coal,Chile,2018,,0.311622042,CHL,152
Coal,Chile,2019,,0.284528777,CHL,152
Coal,China,1965,,4.79053656,CHN,156
Coal,China,1966,,5.1246432,CHN,156
Coal,China,1967,,4.5552384,CHN,156
Coal,China,1968,,4.52132532,CHN,156
Coal,China,1969,,5.45979654,CHN,156
Coal,China,1970,,6.94673856,CHN,156
Coal,China,1971,,8.00955774,CHN,156
Coal,China,1972,,8.47052442,CHN,156
Coal,China,1973,,8.58147462,CHN,156
Coal,China,1974,,8.4908304,CHN,156
Coal,China,1975,,9.56955942,CHN,156
Coal,China,1976,,9.8033922,CHN,156
Coal,China,1977,,10.78394076,CHN,156
Coal,China,1978,,11.84110776,CHN,156
Coal,China,1979,,12.24973944,CHN,156
Coal,China,1980,,12.74046916,CHN,156
Coal,China,1981,13.0125744,12.67270208,CHN,156
Coal,China,1982,13.9483242,13.4094163,CHN,156
Coal,China,1983,14.957343,14.36041627,CHN,156
Coal,China,1984,16.5211128,15.6177592,CHN,156
Coal,China,1985,18.2607282,17.05055208,CHN,156
Coal,China,1986,18.714996,17.82512616,CHN,156
Coal,China,1987,19.4288454,19.34007059,CHN,156
Coal,China,1988,20.5132266,20.776405,CHN,156
Coal,China,1989,22.0686228,21.7688465,CHN,156
Coal,China,1990,22.60627072,22.08426134,CHN,156
Coal,China,1991,22.7637572,23.16033999,CHN,156
Coal,China,1992,23.37029892,24.2333894,CHN,156
Coal,China,1993,24.08812578,25.81328416,CHN,156
Coal,China,1994,25.95608753,27.51000223,CHN,156
Coal,China,1995,28.48554275,27.85266192,CHN,156
Coal,China,1996,29.23850524,29.14340224,CHN,156
Coal,China,1997,29.04658023,28.5548849,CHN,156
Coal,China,1998,27.88468671,28.33818015,CHN,156
Coal,China,1999,28.55391948,29.15651785,CHN,156
Coal,China,2000,29.61400173,29.56106234,CHN,156
Coal,China,2001,31.37482706,31.0887171,CHN,156
Coal,China,2002,33.50635863,34.08284713,CHN,156
Coal,China,2003,39.57948718,40.61901088,CHN,156
Coal,China,2004,46.34542807,47.35900693,CHN,156
Coal,China,2005,51.98756468,55.45838066,CHN,156
Coal,China,2006,55.61839507,60.90617426,CHN,156
Coal,China,2007,60.25991375,66.32608657,CHN,156
Coal,China,2008,62.45741787,67.37731424,CHN,156
Coal,China,2009,64.38726681,70.58016457,CHN,156
Coal,China,2010,69.72209636,73.2249932,CHN,156
Coal,China,2011,77.52624195,79.71049919,CHN,156
Coal,China,2012,78.4414902,80.71284122,CHN,156
Coal,China,2013,79.32288799,82.44114881,CHN,156
Coal,China,2014,78.05074546,81.83035105,CHN,156
Coal,China,2015,76.43265976,80.13362223,CHN,156
Coal,China,2016,70.81643332,79.09255134,CHN,156
Coal,China,2017,73.17399464,79.27744913,CHN,156
Coal,China,2018,76.57774012,79.8307623,CHN,156
Coal,China,2019,79.81690399,81.67479649,CHN,156
Coal,China Hong Kong SAR,1965,,0.005149764,HKG,344
Coal,China Hong Kong SAR,1966,,0.004438008,HKG,344
Coal,China Hong Kong SAR,1967,,0.00355878,HKG,344
Coal,China Hong Kong SAR,1968,,0.002553948,HKG,344
Coal,China Hong Kong SAR,1969,,0.001507248,HKG,344
Coal,China Hong Kong SAR,1970,,0.000879228,HKG,344
Coal,China Hong Kong SAR,1971,,0.001130436,HKG,344
Coal,China Hong Kong SAR,1972,,0.000544284,HKG,344
Coal,China Hong Kong SAR,1973,,0.000293076,HKG,344
Coal,China Hong Kong SAR,1974,,0.000293076,HKG,344
Coal,China Hong Kong SAR,1975,,0.000251208,HKG,344
Coal,China Hong Kong SAR,1976,,0.000334944,HKG,344
Coal,China Hong Kong SAR,1977,,0.000293076,HKG,344
Coal,China Hong Kong SAR,1978,,0.00020934,HKG,344
Coal,China Hong Kong SAR,1979,,0.000167472,HKG,344
Coal,China Hong Kong SAR,1980,,0.000083736,HKG,344
Coal,China Hong Kong SAR,1981,,0.00146538,HKG,344
Coal,China Hong Kong SAR,1982,,0.03747186,HKG,344
Coal,China Hong Kong SAR,1983,,0.088006536,HKG,344
Coal,China Hong Kong SAR,1984,,0.114885792,HKG,344
Coal,China Hong Kong SAR,1985,,0.142225596,HKG,344
Coal,China Hong Kong SAR,1986,,0.164583108,HKG,344
Coal,China Hong Kong SAR,1987,,0.206241768,HKG,344
Coal,China Hong Kong SAR,1988,,0.238605732,HKG,344
Coal,China Hong Kong SAR,1989,,0.255646008,HKG,344
Coal,China Hong Kong SAR,1990,,0.229939056,HKG,344
Coal,China Hong Kong SAR,1991,,0.248109768,HKG,344
Coal,China Hong Kong SAR,1992,,0.263014776,HKG,344
Coal,China Hong Kong SAR,1993,,0.3045897,HKG,344
Coal,China Hong Kong SAR,1994,,0.217587996,HKG,344
Coal,China Hong Kong SAR,1995,,0.234544536,HKG,344
Coal,China Hong Kong SAR,1996,,0.174296484,HKG,344
Coal,China Hong Kong SAR,1997,,0.147082284,HKG,344
Coal,China Hong Kong SAR,1998,,0.182837556,HKG,344
Coal,China Hong Kong SAR,1999,,0.156289,HKG,344
Coal,China Hong Kong SAR,2000,,0.181619,HKG,344
Coal,China Hong Kong SAR,2001,,0.286878,HKG,344
Coal,China Hong Kong SAR,2002,,0.223159,HKG,344
Coal,China Hong Kong SAR,2003,,0.283015,HKG,344
Coal,China Hong Kong SAR,2004,,0.264263,HKG,344
Coal,China Hong Kong SAR,2005,,0.287504,HKG,344
Coal,China Hong Kong SAR,2006,,0.287043,HKG,344
Coal,China Hong Kong SAR,2007,,0.313193,HKG,344
Coal,China Hong Kong SAR,2008,,0.286998,HKG,344
Coal,China Hong Kong SAR,2009,,0.299692,HKG,344
Coal,China Hong Kong SAR,2010,,0.260723,HKG,344
Coal,China Hong Kong SAR,2011,,0.310129,HKG,344
Coal,China Hong Kong SAR,2012,,0.305268,HKG,344
Coal,China Hong Kong SAR,2013,,0.325355,HKG,344
Coal,China Hong Kong SAR,2014,,0.341014,HKG,344
Coal,China Hong Kong SAR,2015,,0.280444,HKG,344
Coal,China Hong Kong SAR,2016,,0.280423,HKG,344
Coal,China Hong Kong SAR,2017,,0.262684,HKG,344
Coal,China Hong Kong SAR,2018,,0.262684,HKG,344
Coal,China Hong Kong SAR,2019,,0.258369,HKG,344
Coal,Colombia,1965,,0.084322152,COL,170
Coal,Colombia,1966,,0.084322152,COL,170
Coal,Colombia,1967,,0.09252828,COL,170
Coal,Colombia,1968,,0.084280284,COL,170
Coal,Colombia,1969,,0.089974332,COL,170
Coal,Colombia,1970,,0.093909924,COL,170
Coal,Colombia,1971,,0.073030645,COL,170
Coal,Colombia,1972,,0.075878926,COL,170
Coal,Colombia,1973,,0.077275181,COL,170
Coal,Colombia,1974,,0.093446571,COL,170
Coal,Colombia,1975,,0.094984462,COL,170
Coal,Colombia,1976,,0.092900548,COL,170
Coal,Colombia,1977,,0.095236678,COL,170
Coal,Colombia,1978,,0.096259717,COL,170
Coal,Colombia,1979,,0.097099177,COL,170
Coal,Colombia,1980,,0.101833604,COL,170
Coal,Colombia,1981,0.115278346,0.103752042,COL,170
Coal,Colombia,1982,0.127735249,0.108029733,COL,170
Coal,Colombia,1983,0.145981491,0.119068303,COL,170
Coal,Colombia,1984,0.191735762,0.123961824,COL,170
Coal,Colombia,1985,0.259249168,0.127853019,COL,170
Coal,Colombia,1986,0.310180334,0.126246347,COL,170
Coal,Colombia,1987,0.421604898,0.158739422,COL,170
Coal,Colombia,1988,0.436251581,0.126628707,COL,170
Coal,Colombia,1989,0.546058366,0.146712188,COL,170
Coal,Colombia,1990,0.591298415,0.066895198,COL,170
Coal,Colombia,1991,0.578673957,0.084127882,COL,170
Coal,Colombia,1992,0.632667348,0.140713171,COL,170
Coal,Colombia,1993,0.62726512,0.147535662,COL,170
Coal,Colombia,1994,0.654767372,0.168870751,COL,170
Coal,Colombia,1995,0.743600801,0.151116871,COL,170
Coal,Colombia,1996,0.854072031,0.117147647,COL,170
Coal,Colombia,1997,0.945881019,0.138746156,COL,170
Coal,Colombia,1998,0.969541044,0.13195077,COL,170
Coal,Colombia,1999,0.946227686,0.105379378,COL,170
Coal,Colombia,2000,1.104770079,0.113176135,COL,170
Coal,Colombia,2001,1.268555579,0.111450313,COL,170
Coal,Colombia,2002,1.140663547,0.091661072,COL,170
Coal,Colombia,2003,1.445257587,0.101609394,COL,170
Coal,Colombia,2004,1.55675445,0.088915377,COL,170
Coal,Colombia,2005,1.723949103,0.056024431,COL,170
Coal,Colombia,2006,1.903693913,0.159588157,COL,170
Coal,Colombia,2007,2.010404173,0.14051498,COL,170
Coal,Colombia,2008,2.113937578,0.185911561,COL,170
Coal,Colombia,2009,2.093958473,0.171003003,COL,170
Coal,Colombia,2010,2.138327503,0.201266426,COL,170
Coal,Colombia,2011,2.467721262,0.16295914,COL,170
Coal,Colombia,2012,2.560360889,0.196417218,COL,170
Coal,Colombia,2013,2.458887063,0.211283991,COL,170
Coal,Colombia,2014,2.54752347,0.223800897,COL,170
Coal,Colombia,2015,2.46036683,0.208007906,COL,170
Coal,Colombia,2016,2.603146324,0.22876932,COL,170
Coal,Colombia,2017,2.604212086,0.174341296,COL,170
Coal,Colombia,2018,2.424024758,0.158061038,COL,170
Coal,Colombia,2019,2.369843584,0.257706281,COL,170
Coal,Croatia,1965,,,HRV,191
Coal,Croatia,1966,,,HRV,191
Coal,Croatia,1967,,,HRV,191
Coal,Croatia,1968,,,HRV,191
Coal,Croatia,1969,,,HRV,191
Coal,Croatia,1970,,,HRV,191
Coal,Croatia,1971,,,HRV,191
Coal,Croatia,1972,,,HRV,191
Coal,Croatia,1973,,,HRV,191
Coal,Croatia,1974,,,HRV,191
Coal,Croatia,1975,,,HRV,191
Coal,Croatia,1976,,,HRV,191
Coal,Croatia,1977,,,HRV,191
Coal,Croatia,1978,,,HRV,191
Coal,Croatia,1979,,,HRV,191
Coal,Croatia,1980,,,HRV,191
Coal,Croatia,1981,,,HRV,191
Coal,Croatia,1982,,,HRV,191
Coal,Croatia,1983,,,HRV,191
Coal,Croatia,1984,,,HRV,191
Coal,Croatia,1985,,,HRV,191
Coal,Croatia,1986,,,HRV,191
Coal,Croatia,1987,,,HRV,191
Coal,Croatia,1988,,,HRV,191
Coal,Croatia,1989,,,HRV,191
Coal,Croatia,1990,,0.03385233,HRV,191
Coal,Croatia,1991,,0.019033611,HRV,191
Coal,Croatia,1992,,0.016730369,HRV,191
Coal,Croatia,1993,,0.01421875,HRV,191
Coal,Croatia,1994,,0.008899881,HRV,191
Coal,Croatia,1995,,0.007316894,HRV,191
Coal,Croatia,1996,,0.00599106,HRV,191
Coal,Croatia,1997,,0.01018481,HRV,191
Coal,Croatia,1998,,0.009737492,HRV,191
Coal,Croatia,1999,,0.008636364,HRV,191
Coal,Croatia,2000,,0.018074374,HRV,191
Coal,Croatia,2001,,0.020120295,HRV,191
Coal,Croatia,2002,,0.024457443,HRV,191
Coal,Croatia,2003,,0.027201179,HRV,191
Coal,Croatia,2004,,0.028884859,HRV,191
Coal,Croatia,2005,,0.028624105,HRV,191
Coal,Croatia,2006,,0.026572699,HRV,191
